% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.393	1	1	40	4	1	28	1095
0.393	1	2	40	4	2	28	1095
0.394	1	1	40	5	1	28	1095
0.394	1	2	40	5	2	28	1095
0.395	1	1	40	6	1	28	1095
0.395	1	2	40	6	2	28	1095
0.396	1	1	40	7	1	28	1095
0.396	1	2	40	7	2	28	1095
0.397	1	1	40	8	1	28	1095
0.397	1	2	40	8	2	28	1095
0.398	1	1	40	9	1	28	1095
0.398	1	2	40	9	2	28	1095
0.399	1	1	40	10	1	28	1095
0.399	1	2	40	10	2	28	1095
0.4	1	1	41	1	1	28	1095
0.4	1	2	41	1	2	28	1095
0.401	1	1	41	2	1	28	1095
0.401	1	2	41	2	2	28	1095
0.402	1	1	41	3	1	28	1095
0.402	1	2	41	3	2	28	1095
0.403	1	1	41	4	1	28	1095
0.403	1	2	41	4	2	28	1095
0.404	1	1	41	5	1	28	1095
0.404	1	2	41	5	2	28	1095
0.405	1	1	41	6	1	28	1095
0.405	1	2	41	6	2	28	1095
0.406	1	1	41	7	1	28	1095
0.406	1	2	41	7	2	28	1095
0.407	1	1	41	8	1	28	1095
0.407	1	2	41	8	2	28	1095
0.408	1	1	41	9	1	28	1095
0.408	1	2	41	9	2	28	1095
0.409	1	1	41	10	1	28	1095
0.409	1	2	41	10	2	28	1095
0.41	1	1	42	1	1	28	1095
0.41	1	2	42	1	2	28	1095
0.411	1	1	42	2	1	28	1095
0.411	1	2	42	2	2	28	1095
0.412	1	1	42	3	1	28	1095
0.412	1	2	42	3	2	28	1095
0.413	1	1	42	4	1	28	1095
0.413	1	2	42	4	2	28	1095
0.414	1	1	42	5	1	28	1095
0.414	1	2	42	5	2	28	1095
0.415	1	1	42	6	1	28	1095
0.415	1	2	42	6	2	28	1095
0.416	1	1	42	7	1	28	1095
0.416	1	2	42	7	2	28	1095
0.417	1	1	42	8	1	28	1095
0.417	1	2	42	8	2	28	1095
0.418	1	1	42	9	1	28	1095
0.418	1	2	42	9	2	28	1095
0.419	1	1	42	10	1	28	1095
0.419	1	2	42	10	2	28	1095
0.42	1	1	43	1	1	28	1095
0.42	1	2	43	1	2	28	1095
0.421	1	1	43	2	1	28	1095
0.421	1	2	43	2	2	28	1095
0.422	1	1	43	3	1	28	1095
0.422	1	2	43	3	2	28	1095
0.423	1	1	43	4	1	28	1095
0.423	1	2	43	4	2	28	1095
0.424	1	1	43	5	1	28	1095
0.424	1	2	43	5	2	28	1095
0.425	1	1	43	6	1	28	1095
0.425	1	2	43	6	2	28	1095
0.426	1	1	43	7	1	28	1095
0.426	1	2	43	7	2	28	1095
0.427	1	1	43	8	1	28	1095
0.427	1	2	43	8	2	28	1095
0.428	1	1	43	9	1	28	1095
0.428	1	2	43	9	2	28	1095
0.429	1	1	43	10	1	28	1095
0.429	1	2	43	10	2	28	1095
0.43	1	1	44	1	1	28	1095
0.43	1	2	44	1	2	28	1095
0.431	1	1	44	2	1	28	1095
0.431	1	2	44	2	2	28	1095
0.432	1	1	44	3	1	28	1095
0.432	1	2	44	3	2	28	1095
0.433	1	1	44	4	1	28	1095
0.433	1	2	44	4	2	28	1095
0.434	1	1	44	5	1	28	1095
0.434	1	2	44	5	2	28	1095
0.435	1	1	44	6	1	28	1095
0.435	1	2	44	6	2	28	1095
0.436	1	1	44	7	1	28	1095
0.436	1	2	44	7	2	28	1095
0.437	1	1	44	8	1	28	1095
0.437	1	2	44	8	2	28	1095
0.438	1	1	44	9	1	28	1095
0.438	1	2	44	9	2	28	1095
0.439	1	1	44	10	1	28	1095
0.439	1	2	44	10	2	28	1095
0.44	1	1	45	1	1	28	1095
0.44	1	2	45	1	2	28	1095
0.441	1	1	45	2	1	28	1095
0.441	1	2	45	2	2	28	1095
0.442	1	1	45	3	1	28	1095
0.442	1	2	45	3	2	28	1095
0.443	1	1	45	4	1	28	1095
0.443	1	2	45	4	2	28	1095
0.444	1	1	45	5	1	28	1095
0.444	1	2	45	5	2	28	1095
0.445	1	1	45	6	1	28	1095
0.445	1	2	45	6	2	28	1095
0.446	1	1	45	7	1	28	1095
0.446	1	2	45	7	2	28	1095
0.447	1	1	45	8	1	28	1095
0.447	1	2	45	8	2	28	1095
0.448	1	1	45	9	1	28	1095
0.448	1	2	45	9	2	28	1095
0.449	1	1	45	10	1	28	1095
0.449	1	2	45	10	2	28	1095
0.45	1	1	46	1	1	28	1095
0.45	1	2	46	1	2	28	1095
0.451	1	1	46	2	1	28	1095
0.451	1	2	46	2	2	28	1095
0.452	1	1	46	3	1	28	1095
0.452	1	2	46	3	2	28	1095
0.453	1	1	46	4	1	28	1095
0.453	1	2	46	4	2	28	1095
0.454	1	1	46	5	1	28	1095
0.454	1	2	46	5	2	28	1095
0.455	1	1	46	6	1	28	1095
0.455	1	2	46	6	2	28	1095
0.456	1	1	46	7	1	28	1095
0.456	1	2	46	7	2	28	1095
0.457	1	1	46	8	1	28	1095
0.457	1	2	46	8	2	28	1095
0.458	1	1	46	9	1	28	1095
0.458	1	2	46	9	2	28	1095
0.459	1	1	46	10	1	28	1095
0.459	1	2	46	10	2	28	1095
0.46	1	1	47	1	1	28	1095
0.46	1	2	47	1	2	28	1095
0.461	1	1	47	2	1	28	1095
0.461	1	2	47	2	2	28	1095
0.462	1	1	47	3	1	28	1095
0.462	1	2	47	3	2	28	1095
0.463	1	1	47	4	1	28	1095
0.463	1	2	47	4	2	28	1095
0.464	1	1	47	5	1	28	1095
0.464	1	2	47	5	2	28	1095
0.465	1	1	47	6	1	28	1095
0.465	1	2	47	6	2	28	1095
0.466	1	1	47	7	1	28	1095
0.466	1	2	47	7	2	28	1095
0.467	1	1	47	8	1	28	1095
0.467	1	2	47	8	2	28	1095
0.468	1	1	47	9	1	28	1095
0.468	1	2	47	9	2	28	1095
0.469	1	1	47	10	1	28	1095
0.469	1	2	47	10	2	28	1095
0.47	1	1	48	1	1	28	1095
0.47	1	2	48	1	2	28	1095
0.471	1	1	48	2	1	28	1095
0.471	1	2	48	2	2	28	1095
0.472	1	1	48	3	1	28	1095
0.472	1	2	48	3	2	28	1095
0.473	1	1	48	4	1	28	1095
0.473	1	2	48	4	2	28	1095
0.474	1	1	48	5	1	28	1095
0.474	1	2	48	5	2	28	1095
0.475	1	1	48	6	1	28	1095
0.475	1	2	48	6	2	28	1095
0.476	1	1	48	7	1	28	1095
0.476	1	2	48	7	2	28	1095
0.477	1	1	48	8	1	28	1095
0.477	1	2	48	8	2	28	1095
0.478	1	1	48	9	1	28	1095
0.478	1	2	48	9	2	28	1095
0.479	1	1	48	10	1	28	1095
0.479	1	2	48	10	2	28	1095
0.48	1	1	49	1	1	28	1095
0.48	1	2	49	1	2	28	1095
0.481	1	1	49	2	1	28	1095
0.481	1	2	49	2	2	28	1095
0.482	1	1	49	3	1	28	1095
0.482	1	2	49	3	2	28	1095
0.483	1	1	49	4	1	28	1095
0.483	1	2	49	4	2	28	1095
0.484	1	1	49	5	1	28	1095
0.484	1	2	49	5	2	28	1095
0.485	1	1	49	6	1	28	1095
0.485	1	2	49	6	2	28	1095
0.486	1	1	49	7	1	28	1095
0.486	1	2	49	7	2	28	1095
0.487	1	1	49	8	1	28	1095
0.487	1	2	49	8	2	28	1095
0.488	1	1	49	9	1	28	1095
0.488	1	2	49	9	2	28	1095
0.489	1	1	49	10	1	28	1095
0.489	1	2	49	10	2	28	1095
0.49	1	1	50	1	1	28	1095
0.49	1	2	50	1	2	28	1095
0.491	1	1	50	2	1	28	1095
0.491	1	2	50	2	2	28	1095
0.492	1	1	50	3	1	28	1095
0.492	1	2	50	3	2	28	1095
0.493	1	1	50	4	1	28	1095
0.493	1	2	50	4	2	28	1095
0.494	1	1	50	5	1	28	1095
0.494	1	2	50	5	2	28	1095
0.495	1	1	50	6	1	28	1095
0.495	1	2	50	6	2	28	1095
0.496	1	1	50	7	1	28	1095
0.496	1	2	50	7	2	28	1095
0.497	1	1	50	8	1	28	1095
0.497	1	2	50	8	2	28	1095
0.498	1	1	50	9	1	28	1095
0.498	1	2	50	9	2	28	1095
0.499	1	1	50	10	1	28	1095
0.499	1	2	50	10	2	28	1095
0.5	1	1	51	1	1	28	1095
0.5	1	2	51	1	2	28	1095
0.501	1	1	51	2	1	28	1095
0.501	1	2	51	2	2	28	1095
0.502	1	1	51	3	1	28	1095
0.502	1	2	51	3	2	28	1095
0.503	1	1	51	4	1	28	1095
0.503	1	2	51	4	2	28	1095
0.504	1	1	51	5	1	28	1095
0.504	1	2	51	5	2	28	1095
0.505	1	1	51	6	1	28	1095
0.505	1	2	51	6	2	28	1095
0.506	1	1	51	7	1	28	1095
0.506	1	2	51	7	2	28	1095
0.507	1	1	51	8	1	28	1095
0.507	1	2	51	8	2	28	1095
0.508	1	1	51	9	1	28	1095
0.508	1	2	51	9	2	28	1095
0.509	1	1	51	10	1	28	1095
0.509	1	2	51	10	2	28	1095
0.51	1	1	52	1	1	28	1095
0.51	1	2	52	1	2	28	1095
0.511	1	1	52	2	1	28	1095
0.511	1	2	52	2	2	28	1095
0.512	1	1	52	3	1	28	1095
0.512	1	2	52	3	2	28	1095
0.513	1	1	52	4	1	28	1095
0.513	1	2	52	4	2	28	1095
0.514	1	1	52	5	1	28	1095
0.514	1	2	52	5	2	28	1095
0.515	1	1	52	6	1	28	1095
0.515	1	2	52	6	2	28	1095
0.516	1	1	52	7	1	28	1095
0.516	1	2	52	7	2	28	1095
0.517	1	1	52	8	1	28	1095
0.517	1	2	52	8	2	28	1095
0.518	1	1	52	9	1	28	1095
0.518	1	2	52	9	2	28	1095
0.519	1	1	52	10	1	28	1095
0.519	1	2	52	10	2	28	1095
0.52	1	1	53	1	1	28	1095
0.52	1	2	53	1	2	28	1095
0.521	1	1	53	2	1	28	1095
0.521	1	2	53	2	2	28	1095
0.522	1	1	53	3	1	28	1095
0.522	1	2	53	3	2	28	1095
0.523	1	1	53	4	1	28	1095
0.523	1	2	53	4	2	28	1095
0.524	1	1	53	5	1	28	1095
0.524	1	2	53	5	2	28	1095
0.525	1	1	53	6	1	28	1095
0.525	1	2	53	6	2	28	1095
0.526	1	1	53	7	1	28	1095
0.526	1	2	53	7	2	28	1095
0.527	1	1	53	8	1	28	1095
0.527	1	2	53	8	2	28	1095
0.528	1	1	53	9	1	28	1095
0.528	1	2	53	9	2	28	1095
0.529	1	1	53	10	1	28	1095
0.529	1	2	53	10	2	28	1095
0.53	1	1	54	1	1	28	1095
0.53	1	2	54	1	2	28	1095
0.531	1	1	54	2	1	28	1095
0.531	1	2	54	2	2	28	1095
0.532	1	1	54	3	1	28	1095
0.532	1	2	54	3	2	28	1095
0.533	1	1	54	4	1	28	1095
0.533	1	2	54	4	2	28	1095
0.534	1	1	54	5	1	28	1095
0.534	1	2	54	5	2	28	1095
0.535	1	1	54	6	1	28	1095
0.535	1	2	54	6	2	28	1095
0.536	1	1	54	7	1	28	1095
0.536	1	2	54	7	2	28	1095
0.537	1	1	54	8	1	28	1095
0.537	1	2	54	8	2	28	1095
0.538	1	1	54	9	1	28	1095
0.538	1	2	54	9	2	28	1095
0.539	1	1	54	10	1	28	1095
0.539	1	2	54	10	2	28	1095
0.54	1	1	55	1	1	28	1095
0.54	1	2	55	1	2	28	1095
0.541	1	1	55	2	1	28	1095
0.541	1	2	55	2	2	28	1095
0.542	1	1	55	3	1	28	1095
0.542	1	2	55	3	2	28	1095
0.543	1	1	55	4	1	28	1095
0.543	1	2	55	4	2	28	1095
0.544	1	1	55	5	1	28	1095
0.544	1	2	55	5	2	28	1095
0.545	1	1	55	6	1	28	1095
0.545	1	2	55	6	2	28	1095
0.546	1	1	55	7	1	28	1095
0.546	1	2	55	7	2	28	1095
0.547	1	1	55	8	1	28	1095
0.547	1	2	55	8	2	28	1095
0.548	1	1	55	9	1	28	1095
0.548	1	2	55	9	2	28	1095
0.549	1	1	55	10	1	28	1095
0.549	1	2	55	10	2	28	1095
0.55	1	1	56	1	1	28	1095
0.55	1	2	56	1	2	28	1095
0.551	1	1	56	2	1	28	1095
0.551	1	2	56	2	2	28	1095
0.552	1	1	56	3	1	28	1095
0.552	1	2	56	3	2	28	1095
0.553	1	1	56	4	1	28	1095
0.553	1	2	56	4	2	28	1095
0.554	1	1	56	5	1	28	1095
0.554	1	2	56	5	2	28	1095
0.555	1	1	56	6	1	28	1095
0.555	1	2	56	6	2	28	1095
0.556	1	1	56	7	1	28	1095
0.556	1	2	56	7	2	28	1095
0.557	1	1	56	8	1	28	1095
0.557	1	2	56	8	2	28	1095
0.558	1	1	56	9	1	28	1095
0.558	1	2	56	9	2	28	1095
0.559	1	1	56	10	1	28	1095
0.559	1	2	56	10	2	28	1095
0.56	1	1	57	1	1	28	1095
0.56	1	2	57	1	2	28	1095
0.561	1	1	57	2	1	28	1095
0.561	1	2	57	2	2	28	1095
0.562	1	1	57	3	1	28	1095
0.562	1	2	57	3	2	28	1095
0.563	1	1	57	4	1	28	1095
0.563	1	2	57	4	2	28	1095
0.564	1	1	57	5	1	28	1095
0.564	1	2	57	5	2	28	1095
0.565	1	1	57	6	1	28	1095
0.565	1	2	57	6	2	28	1095
0.566	1	1	57	7	1	28	1095
0.566	1	2	57	7	2	28	1095
0.567	1	1	57	8	1	28	1095
0.567	1	2	57	8	2	28	1095
0.568	1	1	57	9	1	28	1095
0.568	1	2	57	9	2	28	1095
0.569	1	1	57	10	1	28	1095
0.569	1	2	57	10	2	28	1095
0.57	1	1	58	1	1	28	1095
0.57	1	2	58	1	2	28	1095
0.571	1	1	58	2	1	28	1095
0.571	1	2	58	2	2	28	1095
0.572	1	1	58	3	1	28	1095
0.572	1	2	58	3	2	28	1095
0.573	1	1	58	4	1	28	1095
0.573	1	2	58	4	2	28	1095
0.574	1	1	58	5	1	28	1095
0.574	1	2	58	5	2	28	1095
0.575	1	1	58	6	1	28	1095
0.575	1	2	58	6	2	28	1095
0.576	1	1	58	7	1	28	1095
0.576	1	2	58	7	2	28	1095
0.577	1	1	58	8	1	28	1095
0.577	1	2	58	8	2	28	1095
0.578	1	1	58	9	1	28	1095
0.578	1	2	58	9	2	28	1095
0.579	1	1	58	10	1	28	1095
0.579	1	2	58	10	2	28	1095
0.58	1	1	59	1	1	28	1095
0.58	1	2	59	1	2	28	1095
0.581	1	1	59	2	1	28	1095
0.581	1	2	59	2	2	28	1095
0.582	1	1	59	3	1	28	1095
0.582	1	2	59	3	2	28	1095
0.583	1	1	59	4	1	28	1095
0.583	1	2	59	4	2	28	1095
0.584	1	1	59	5	1	28	1095
0.584	1	2	59	5	2	28	1095
0.585	1	1	59	6	1	28	1095
0.585	1	2	59	6	2	28	1095
0.586	1	1	59	7	1	28	1095
0.586	1	2	59	7	2	28	1095
0.587	1	1	59	8	1	28	1095
0.587	1	2	59	8	2	28	1095
0.588	1	1	59	9	1	28	1095
0.588	1	2	59	9	2	28	1095
0.589	1	1	59	10	1	28	1095
0.589	1	2	59	10	2	28	1095
0.59	1	1	60	1	1	28	1095
0.59	1	2	60	1	2	28	1095
0.591	1	1	60	2	1	28	1095
0.591	1	2	60	2	2	28	1095
0.592	1	1	60	3	1	28	1095
0.592	1	2	60	3	2	28	1095
0.593	1	1	60	4	1	28	1095
0.593	1	2	60	4	2	28	1095
0.594	1	1	60	5	1	28	1095
0.594	1	2	60	5	2	28	1095
0.595	1	1	60	6	1	28	1095
0.595	1	2	60	6	2	28	1095
0.596	1	1	60	7	1	28	1095
0.596	1	2	60	7	2	28	1095
0.597	1	1	60	8	1	28	1095
0.597	1	2	60	8	2	28	1095
0.598	1	1	60	9	1	28	1095
0.598	1	2	60	9	2	28	1095
0.599	1	1	60	10	1	28	1095
0.599	1	2	60	10	2	28	1095
0.6	1	1	61	1	1	28	1095
0.6	1	2	61	1	2	28	1095
0.601	1	1	61	2	1	28	1095
0.601	1	2	61	2	2	28	1095
0.602	1	1	61	3	1	28	1095
0.602	1	2	61	3	2	28	1095
0.603	1	1	61	4	1	28	1095
0.603	1	2	61	4	2	28	1095
0.604	1	1	61	5	1	28	1095
0.604	1	2	61	5	2	28	1095
0.605	1	1	61	6	1	28	1095
0.605	1	2	61	6	2	28	1095
0.606	1	1	61	7	1	28	1095
0.606	1	2	61	7	2	28	1095
0.607	1	1	61	8	1	28	1095
0.607	1	2	61	8	2	28	1095
0.608	1	1	61	9	1	28	1095
0.608	1	2	61	9	2	28	1095
0.609	1	1	61	10	1	28	1095
0.609	1	2	61	10	2	28	1095
0.61	1	1	62	1	1	28	1095
0.61	1	2	62	1	2	28	1095
0.611	1	1	62	2	1	28	1095
0.611	1	2	62	2	2	28	1095
0.612	1	1	62	3	1	28	1095
0.612	1	2	62	3	2	28	1095
0.613	1	1	62	4	1	28	1095
0.613	1	2	62	4	2	28	1095
0.614	1	1	62	5	1	28	1095
0.614	1	2	62	5	2	28	1095
0.615	1	1	62	6	1	28	1095
0.615	1	2	62	6	2	28	1095
0.616	1	1	62	7	1	28	1095
0.616	1	2	62	7	2	28	1095
0.617	1	1	62	8	1	28	1095
0.617	1	2	62	8	2	28	1095
0.618	1	1	62	9	1	28	1095
0.618	1	2	62	9	2	28	1095
0.619	1	1	62	10	1	28	1095
0.619	1	2	62	10	2	28	1095
0.62	1	1	63	1	1	28	1095
0.62	1	2	63	1	2	28	1095
0.621	1	1	63	2	1	28	1095
0.621	1	2	63	2	2	28	1095
0.622	1	1	63	3	1	28	1095
0.622	1	2	63	3	2	28	1095
0.623	1	1	63	4	1	28	1095
0.623	1	2	63	4	2	28	1095
0.624	1	1	63	5	1	28	1095
0.624	1	2	63	5	2	28	1095
0.625	1	1	63	6	1	28	1095
0.625	1	2	63	6	2	28	1095
0.626	1	1	63	7	1	28	1095
0.626	1	2	63	7	2	28	1095
0.627	1	1	63	8	1	28	1095
0.627	1	2	63	8	2	28	1095
0.628	1	1	63	9	1	28	1095
0.628	1	2	63	9	2	28	1095
0.629	1	1	63	10	1	28	1095
0.629	1	2	63	10	2	28	1095
0.63	1	1	64	1	1	28	1095
0.63	1	2	64	1	2	28	1095
0.631	1	1	64	2	1	28	1095
0.631	1	2	64	2	2	28	1095
0.632	1	1	64	3	1	28	1095
0.632	1	2	64	3	2	28	1095
0.633	1	1	64	4	1	28	1095
0.633	1	2	64	4	2	28	1095
0.634	1	1	64	5	1	28	1095
0.634	1	2	64	5	2	28	1095
0.635	1	1	64	6	1	28	1095
0.635	1	2	64	6	2	28	1095
0.636	1	1	64	7	1	28	1095
0.636	1	2	64	7	2	28	1095
0.637	1	1	64	8	1	28	1095
0.637	1	2	64	8	2	28	1095
0.638	1	1	64	9	1	28	1095
0.638	1	2	64	9	2	28	1095
0.639	1	1	64	10	1	28	1095
0.639	1	2	64	10	2	28	1095
0.64	1	1	65	1	1	28	1095
0.64	1	2	65	1	2	28	1095
0.641	1	1	65	2	1	28	1095
0.641	1	2	65	2	2	28	1095
0.642	1	1	65	3	1	28	1095
0.642	1	2	65	3	2	28	1095
0.643	1	1	65	4	1	28	1095
0.643	1	2	65	4	2	28	1095
0.644	1	1	65	5	1	28	1095
0.644	1	2	65	5	2	28	1095
0.645	1	1	65	6	1	28	1095
0.645	1	2	65	6	2	28	1095
0.646	1	1	65	7	1	28	1095
0.646	1	2	65	7	2	28	1095
0.647	1	1	65	8	1	28	1095
0.647	1	2	65	8	2	28	1095
0.648	1	1	65	9	1	28	1095
0.648	1	2	65	9	2	28	1095
0.649	1	1	65	10	1	28	1095
0.649	1	2	65	10	2	28	1095
0.65	1	1	66	1	1	28	1095
0.65	1	2	66	1	2	28	1095
0.651	1	1	66	2	1	28	1095
0.651	1	2	66	2	2	28	1095
0.652	1	1	66	3	1	28	1095
0.652	1	2	66	3	2	28	1095
0.653	1	1	66	4	1	28	1095
0.653	1	2	66	4	2	28	1095
0.654	1	1	66	5	1	28	1095
0.654	1	2	66	5	2	28	1095
0.655	1	1	66	6	1	28	1095
0.655	1	2	66	6	2	28	1095
0.656	1	1	66	7	1	28	1095
0.656	1	2	66	7	2	28	1095
0.657	1	1	66	8	1	28	1095
0.657	1	2	66	8	2	28	1095
0.658	1	1	66	9	1	28	1095
0.658	1	2	66	9	2	28	1095
0.659	1	1	66	10	1	28	1095
0.659	1	2	66	10	2	28	1095
0.66	1	1	67	1	1	28	1095
0.66	1	2	67	1	2	28	1095
0.661	1	1	67	2	1	28	1095
0.661	1	2	67	2	2	28	1095
0.662	1	1	67	3	1	28	1095
0.662	1	2	67	3	2	28	1095
0.663	1	1	67	4	1	28	1095
0.663	1	2	67	4	2	28	1095
0.664	1	1	67	5	1	28	1095
0.664	1	2	67	5	2	28	1095
0.665	1	1	67	6	1	28	1095
0.665	1	2	67	6	2	28	1095
0.666	1	1	67	7	1	28	1095
0.666	1	2	67	7	2	28	1095
0.667	1	1	67	8	1	28	1095
0.667	1	2	67	8	2	28	1095
0.668	1	1	67	9	1	28	1095
0.668	1	2	67	9	2	28	1095
0.669	1	1	67	10	1	28	1095
0.669	1	2	67	10	2	28	1095
0.67	1	1	68	1	1	28	1095
0.67	1	2	68	1	2	28	1095
0.671	1	1	68	2	1	28	1095
0.671	1	2	68	2	2	28	1095
0.672	1	1	68	3	1	28	1095
0.672	1	2	68	3	2	28	1095
0.673	1	1	68	4	1	28	1095
0.673	1	2	68	4	2	28	1095
0.674	1	1	68	5	1	28	1095
0.674	1	2	68	5	2	28	1095
0.675	1	1	68	6	1	28	1095
0.675	1	2	68	6	2	28	1095
0.676	1	1	68	7	1	28	1095
0.676	1	2	68	7	2	28	1095
0.677	1	1	68	8	1	28	1095
0.677	1	2	68	8	2	28	1095
0.678	1	1	68	9	1	28	1095
0.678	1	2	68	9	2	28	1095
0.679	1	1	68	10	1	28	1095
0.679	1	2	68	10	2	28	1095
0.68	1	1	69	1	1	28	1095
0.68	1	2	69	1	2	28	1095
0.681	1	1	69	2	1	28	1095
0.681	1	2	69	2	2	28	1095
0.682	1	1	69	3	1	28	1095
0.682	1	2	69	3	2	28	1095
0.683	1	1	69	4	1	28	1095
0.683	1	2	69	4	2	28	1095
0.684	1	1	69	5	1	28	1095
0.684	1	2	69	5	2	28	1095
0.685	1	1	69	6	1	28	1095
0.685	1	2	69	6	2	28	1095
0.686	1	1	69	7	1	28	1095
0.686	1	2	69	7	2	28	1095
0.687	1	1	69	8	1	28	1095
0.687	1	2	69	8	2	28	1095
0.688	1	1	69	9	1	28	1095
0.688	1	2	69	9	2	28	1095
0.689	1	1	69	10	1	28	1095
0.689	1	2	69	10	2	28	1095
0.69	1	1	70	1	1	28	1095
0.69	1	2	70	1	2	28	1095
0.691	1	1	70	2	1	28	1095
0.691	1	2	70	2	2	28	1095
0.692	1	1	70	3	1	28	1095
0.692	1	2	70	3	2	28	1095
0.693	1	1	70	4	1	28	1095
0.693	1	2	70	4	2	28	1095
0.694	1	1	70	5	1	28	1095
0.694	1	2	70	5	2	28	1095
0.695	1	1	70	6	1	28	1095
0.695	1	2	70	6	2	28	1095
0.696	1	1	70	7	1	28	1095
0.696	1	2	70	7	2	28	1095
0.697	1	1	70	8	1	28	1095
0.697	1	2	70	8	2	28	1095
0.698	1	1	70	9	1	28	1095
0.698	1	2	70	9	2	28	1095
0.699	1	1	70	10	1	28	1095
0.699	1	2	70	10	2	28	1095
0.7	1	1	71	1	1	28	1095
0.7	1	2	71	1	2	28	1095
0.701	1	1	71	2	1	28	1095
0.701	1	2	71	2	2	28	1095
0.702	1	1	71	3	1	28	1095
0.702	1	2	71	3	2	28	1095
0.703	1	1	71	4	1	28	1095
0.703	1	2	71	4	2	28	1095
0.704	1	1	71	5	1	28	1095
0.704	1	2	71	5	2	28	1095
0.705	1	1	71	6	1	28	1095
0.705	1	2	71	6	2	28	1095
0.706	1	1	71	7	1	28	1095
0.706	1	2	71	7	2	28	1095
0.707	1	1	71	8	1	28	1095
0.707	1	2	71	8	2	28	1095
0.708	1	1	71	9	1	28	1095
0.708	1	2	71	9	2	28	1095
0.709	1	1	71	10	1	28	1095
0.709	1	2	71	10	2	28	1095
0.71	1	1	72	1	1	28	1095
0.71	1	2	72	1	2	28	1095
0.711	1	1	72	2	1	28	1095
0.711	1	2	72	2	2	28	1095
0.712	1	1	72	3	1	28	1095
0.712	1	2	72	3	2	28	1095
0.713	1	1	72	4	1	28	1095
0.713	1	2	72	4	2	28	1095
0.714	1	1	72	5	1	28	1095
0.714	1	2	72	5	2	28	1095
0.715	1	1	72	6	1	28	1095
0.715	1	2	72	6	2	28	1095
0.716	1	1	72	7	1	28	1095
0.716	1	2	72	7	2	28	1095
0.717	1	1	72	8	1	28	1095
0.717	1	2	72	8	2	28	1095
0.718	1	1	72	9	1	28	1095
0.718	1	2	72	9	2	28	1095
0.719	1	1	72	10	1	28	1095
0.719	1	2	72	10	2	28	1095
0.72	1	1	73	1	1	28	1095
0.72	1	2	73	1	2	28	1095
0.721	1	1	73	2	1	28	1095
0.721	1	2	73	2	2	28	1095
0.722	1	1	73	3	1	28	1095
0.722	1	2	73	3	2	28	1095
0.723	1	1	73	4	1	28	1095
0.723	1	2	73	4	2	28	1095
0.724	1	1	73	5	1	28	1095
0.724	1	2	73	5	2	28	1095
0.725	1	1	73	6	1	28	1095
0.725	1	2	73	6	2	28	1095
0.726	1	1	73	7	1	28	1095
0.726	1	2	73	7	2	28	1095
0.727	1	1	73	8	1	28	1095
0.727	1	2	73	8	2	28	1095
0.728	1	1	73	9	1	28	1095
0.728	1	2	73	9	2	28	1095
0.729	1	1	73	10	1	28	1095
0.729	1	2	73	10	2	28	1095
0.73	1	1	74	1	1	28	1095
0.73	1	2	74	1	2	28	1095
0.731	1	1	74	2	1	28	1095
0.731	1	2	74	2	2	28	1095
0.732	1	1	74	3	1	28	1095
0.732	1	2	74	3	2	28	1095
0.733	1	1	74	4	1	28	1095
0.733	1	2	74	4	2	28	1095
0.734	1	1	74	5	1	28	1095
0.734	1	2	74	5	2	28	1095
0.735	1	1	74	6	1	28	1095
0.735	1	2	74	6	2	28	1095
0.736	1	1	74	7	1	28	1095
0.736	1	2	74	7	2	28	1095
0.737	1	1	74	8	1	28	1095
0.737	1	2	74	8	2	28	1095
0.738	1	1	74	9	1	28	1095
0.738	1	2	74	9	2	28	1095
0.739	1	1	74	10	1	28	1095
0.739	1	2	74	10	2	28	1095
0.74	1	1	75	1	1	28	1095
0.74	1	2	75	1	2	28	1095
0.741	1	1	75	2	1	28	1095
0.741	1	2	75	2	2	28	1095
0.742	1	1	75	3	1	28	1095
0.742	1	2	75	3	2	28	1095
0.743	1	1	75	4	1	28	1095
0.743	1	2	75	4	2	28	1095
0.744	1	1	75	5	1	28	1095
0.744	1	2	75	5	2	28	1095
0.745	1	1	75	6	1	28	1095
0.745	1	2	75	6	2	28	1095
0.746	1	1	75	7	1	28	1095
0.746	1	2	75	7	2	28	1095
0.747	1	1	75	8	1	28	1095
0.747	1	2	75	8	2	28	1095
0.748	1	1	75	9	1	28	1095
0.748	1	2	75	9	2	28	1095
0.749	1	1	75	10	1	28	1095
0.749	1	2	75	10	2	28	1095
0.75	1	1	76	1	1	28	1095
0.75	1	2	76	1	2	28	1095
0.751	1	1	76	2	1	28	1095
0.751	1	2	76	2	2	28	1095
0.752	1	1	76	3	1	28	1095
0.752	1	2	76	3	2	28	1095
0.753	1	1	76	4	1	28	1095
0.753	1	2	76	4	2	28	1095
0.754	1	1	76	5	1	28	1095
0.754	1	2	76	5	2	28	1095
0.755	1	1	76	6	1	28	1095
0.755	1	2	76	6	2	28	1095
0.756	1	1	76	7	1	28	1095
0.756	1	2	76	7	2	28	1095
0.757	1	1	76	8	1	28	1095
0.757	1	2	76	8	2	28	1095
0.758	1	1	76	9	1	28	1095
0.758	1	2	76	9	2	28	1095
0.759	1	1	76	10	1	28	1095
0.759	1	2	76	10	2	28	1095
0.76	1	1	77	1	1	28	1095
